Record_ID,Timestamp,Soil_Moisture,Soil_Temperature,Soil_pH,Humidity,Ambient_Temperature,Solar_Radiation,Wind_Speed,NDVI_Index,5G_Latency_ms,Plant_Health_Status
1454,2024-03-01 13:00:00,27.82,19.33,6.53,69.26,19.72,519.61,1.89,0.576,1.89,High Stress
1455,2024-03-01 14:00:00,6.22,33.54,7.26,86.64,36.49,988.77,4.32,0.346,3.87,High Stress
1456,2024-03-01 15:00:00,42.24,14.18,6.04,94.93,21.41,280.55,8.36,0.558,5.75,High Stress
1457,2024-03-01 16:00:00,32.58,22.51,6.42,69.5,24.5,538.95,0.39,0.85,9.52,High Stress
1458,2024-03-01 17:00:00,32.06,27.27,6.48,56.31,36.78,445.72,1.3,0.216,4.52,High Stress
1459,2024-03-01 18:00:00,13.63,27.43,7.94,44.64,31.58,924.07,9.91,0.71,1.58,High Stress
1460,2024-03-01 19:00:00,31.36,26.22,7.89,46.71,23.54,895.47,2.95,0.611,4.49,Healthy
1461,2024-03-01 20:00:00,20.75,16.88,7.5,61.16,32.09,390.16,9.76,0.327,2.31,High Stress
1462,2024-03-01 21:00:00,31.05,13.91,6.1,53.87,15.49,264.95,1.99,0.813,3.07,Moderate Stress
1463,2024-03-01 22:00:00,9.26,25.9,5.67,89.4,33.39,701.71,3.74,0.477,6.56,High Stress
1464,2024-03-01 23:00:00,31.31,24.98,6.29,53.94,27.18,469.09,7.58,0.42,1.61,Moderate Stress
1465,2024-03-02 00:00:00,44.98,14.48,6.17,54.27,35.33,737.67,6.65,0.821,5.18,Moderate Stress
1466,2024-03-02 01:00:00,6.93,27.63,6.76,54.93,38.87,225.7,5.89,0.679,6.49,Moderate Stress
1467,2024-03-02 02:00:00,44.09,21.38,7.44,84.38,38.14,306.72,5.39,0.874,4.8,High Stress
1468,2024-03-02 03:00:00,21.28,26.69,7.65,72.3,37.73,749.1,8.47,0.672,1.17,High Stress
1469,2024-03-02 04:00:00,39.83,30.93,7.61,69.92,27.8,369.9,2.5,0.756,9.87,Moderate Stress
1470,2024-03-02 05:00:00,36.3,14.24,6.4,51.72,24.0,886.07,4.54,0.827,4.3,High Stress
1471,2024-03-02 06:00:00,27.68,10.48,7.22,83.16,26.63,246.87,1.72,0.241,8.01,Healthy
1472,2024-03-02 07:00:00,34.54,29.48,6.28,32.49,32.25,372.39,6.04,0.782,3.93,Healthy
1473,2024-03-02 08:00:00,40.14,25.24,5.65,86.6,37.1,998.85,2.66,0.66,5.28,Healthy
1474,2024-03-02 09:00:00,21.17,27.49,7.25,63.33,20.17,546.46,3.47,0.252,4.5,Healthy
1475,2024-03-02 10:00:00,18.08,30.95,5.52,55.89,37.95,762.37,4.82,0.581,4.08,High Stress
1476,2024-03-02 11:00:00,31.7,30.07,6.52,62.32,35.38,346.13,0.46,0.262,1.2,Moderate Stress
1477,2024-03-02 12:00:00,37.31,34.02,6.32,73.38,39.47,687.89,1.1,0.752,4.24,High Stress
1478,2024-03-02 13:00:00,35.49,23.4,7.23,30.83,37.01,780.88,6.92,0.61,9.01,Healthy
1479,2024-03-02 14:00:00,36.91,22.21,7.42,86.65,22.0,451.58,4.4,0.915,7.21,High Stress
1480,2024-03-02 15:00:00,22.42,20.05,6.26,59.04,17.65,863.12,8.67,0.337,2.31,High Stress
1481,2024-03-02 16:00:00,37.71,13.84,7.53,52.29,17.81,682.73,7.01,0.655,6.32,Healthy
1482,2024-03-02 17:00:00,9.81,24.32,6.23,38.99,22.28,511.3,0.28,0.359,9.03,Moderate Stress
1483,2024-03-02 18:00:00,26.78,16.93,6.62,58.57,30.35,646.11,6.24,0.661,7.3,High Stress
1484,2024-03-02 19:00:00,5.23,33.03,7.32,62.26,35.11,661.41,1.12,0.742,2.34,High Stress
1485,2024-03-02 20:00:00,17.98,24.58,7.23,56.24,37.48,332.43,7.85,0.742,8.81,Healthy
1486,2024-03-02 21:00:00,19.66,24.82,7.97,74.11,30.59,522.19,9.92,0.811,3.71,Moderate Stress
1487,2024-03-02 22:00:00,20.85,18.87,6.06,57.36,15.14,474.74,5.41,0.84,5.09,Healthy
1488,2024-03-02 23:00:00,32.82,11.3,7.16,92.49,19.66,520.72,6.89,0.258,5.74,Healthy
1489,2024-03-03 00:00:00,20.54,10.79,7.02,68.95,17.49,808.89,2.53,0.457,8.65,High Stress
1490,2024-03-03 01:00:00,22.95,20.58,7.79,82.49,24.08,586.03,4.49,0.715,9.38,Moderate Stress
1491,2024-03-03 02:00:00,14.5,12.11,5.89,37.11,27.53,952.25,8.59,0.574,9.37,Healthy
1492,2024-03-03 03:00:00,19.93,25.17,7.38,55.82,16.08,434.94,1.84,0.343,1.07,High Stress
1493,2024-03-03 04:00:00,14.09,32.02,6.92,51.9,23.71,532.56,2.8,0.615,9.3,Healthy
1494,2024-03-03 05:00:00,7.93,32.07,6.19,67.02,19.48,829.57,4.57,0.506,1.49,High Stress
1495,2024-03-03 06:00:00,29.14,26.48,6.69,85.97,31.18,636.82,7.18,0.493,3.39,Moderate Stress
1496,2024-03-03 07:00:00,31.73,15.28,6.33,35.09,26.61,637.62,3.88,0.807,5.63,Healthy
1497,2024-03-03 08:00:00,29.78,31.57,6.95,34.72,27.38,242.67,9.29,0.506,5.32,Moderate Stress
1498,2024-03-03 09:00:00,23.54,32.15,7.72,85.27,25.69,518.88,1.13,0.22,6.44,Moderate Stress
1499,2024-03-03 10:00:00,20.19,14.92,6.92,43.84,38.9,416.59,3.83,0.244,5.32,High Stress
1500,2024-03-03 11:00:00,39.53,28.44,7.08,73.47,20.37,999.47,7.15,0.842,9.41,Healthy
1501,2024-03-03 12:00:00,25.76,17.16,6.8,65.29,27.92,446.68,2.41,0.92,3.16,Healthy
1502,2024-03-03 13:00:00,24.17,30.07,5.63,84.14,33.4,907.6,6.63,0.716,3.47,High Stress
1503,2024-03-03 14:00:00,6.03,34.93,6.08,38.13,28.92,740.99,1.81,0.473,9.29,High Stress
1504,2024-03-03 15:00:00,18.65,10.75,6.73,38.44,38.23,472.73,0.75,0.904,1.69,Moderate Stress
1505,2024-03-03 16:00:00,20.21,32.43,6.28,66.19,24.45,634.83,1.39,0.697,6.49,Healthy
1506,2024-03-03 17:00:00,20.95,25.57,5.95,91.51,26.59,872.43,9.31,0.833,7.14,Healthy
1507,2024-03-03 18:00:00,28.21,34.33,6.76,56.97,17.21,906.69,5.61,0.774,5.55,High Stress
1508,2024-03-03 19:00:00,26.34,21.63,6.31,51.25,30.22,328.32,8.0,0.484,7.25,High Stress
1509,2024-03-03 20:00:00,29.32,31.18,6.15,69.43,22.21,471.66,3.46,0.559,2.55,High Stress
1510,2024-03-03 21:00:00,35.6,11.56,6.66,90.48,19.01,468.18,6.01,0.34,8.67,Healthy
1511,2024-03-03 22:00:00,37.52,18.38,5.83,84.4,28.61,233.64,5.05,0.419,2.26,Healthy
1512,2024-03-03 23:00:00,33.72,11.68,7.82,94.71,28.31,678.59,9.47,0.784,4.61,Moderate Stress
1513,2024-03-04 00:00:00,43.22,34.38,7.67,31.47,16.9,883.86,7.53,0.87,1.68,High Stress
1514,2024-03-04 01:00:00,5.73,30.42,7.27,37.34,32.46,505.26,7.36,0.743,5.91,Moderate Stress
1515,2024-03-04 02:00:00,12.83,31.31,5.77,69.62,30.59,792.03,0.65,0.549,7.03,Healthy
1516,2024-03-04 03:00:00,5.3,33.45,7.44,83.34,19.73,702.16,5.59,0.265,9.47,Moderate Stress
1517,2024-03-04 04:00:00,30.9,12.13,7.52,48.54,26.74,500.52,4.78,0.243,7.65,Moderate Stress
1518,2024-03-04 05:00:00,40.92,19.64,7.42,45.55,33.01,312.85,9.29,0.481,5.87,Moderate Stress
1519,2024-03-04 06:00:00,14.74,11.78,5.78,81.15,28.24,767.46,2.72,0.548,9.39,High Stress
1520,2024-03-04 07:00:00,42.08,15.27,7.11,33.66,24.89,883.65,2.84,0.657,5.31,Healthy
1521,2024-03-04 08:00:00,7.41,15.73,7.59,54.01,23.06,748.68,4.23,0.205,6.05,High Stress
1522,2024-03-04 09:00:00,42.38,21.73,6.94,62.88,30.26,214.3,2.59,0.942,6.36,Moderate Stress
1523,2024-03-04 10:00:00,19.06,16.71,7.12,66.42,38.48,372.99,1.47,0.473,4.69,High Stress
1524,2024-03-04 11:00:00,9.06,12.52,6.65,77.36,31.79,255.58,8.6,0.836,8.55,Healthy
1525,2024-03-04 12:00:00,24.43,14.19,6.82,53.06,16.87,656.31,5.67,0.601,2.67,Healthy
1526,2024-03-04 13:00:00,15.27,13.68,5.59,69.82,26.52,805.18,8.64,0.298,5.99,Moderate Stress
1527,2024-03-04 14:00:00,16.39,34.33,7.1,68.05,37.27,288.46,8.35,0.798,7.5,Moderate Stress
1528,2024-03-04 15:00:00,17.29,28.98,5.7,65.6,17.36,870.67,2.96,0.732,9.14,High Stress
1529,2024-03-04 16:00:00,37.12,34.19,6.59,71.63,39.72,644.41,5.57,0.596,8.96,Healthy
1530,2024-03-04 17:00:00,26.57,20.99,6.23,46.86,38.73,751.98,1.02,0.586,5.58,Healthy
1531,2024-03-04 18:00:00,17.45,16.96,6.86,35.5,16.96,977.12,9.17,0.266,6.79,High Stress
1532,2024-03-04 19:00:00,29.41,29.96,5.83,37.75,38.34,266.94,4.16,0.692,4.55,Healthy
1533,2024-03-04 20:00:00,33.65,18.16,7.23,44.6,24.08,920.98,4.06,0.883,5.21,Moderate Stress
1534,2024-03-04 21:00:00,15.9,17.48,7.49,62.51,36.12,300.88,3.17,0.27,9.16,Moderate Stress
1535,2024-03-04 22:00:00,21.54,15.81,5.91,84.63,25.46,514.37,4.71,0.398,9.38,High Stress
1536,2024-03-04 23:00:00,9.88,13.24,5.76,75.58,26.02,881.15,2.67,0.877,9.06,High Stress
1537,2024-03-05 00:00:00,12.25,16.41,5.86,81.29,30.86,925.0,3.87,0.413,2.25,High Stress
1538,2024-03-05 01:00:00,32.24,18.88,7.69,52.81,34.36,605.1,8.04,0.69,8.65,Moderate Stress
1539,2024-03-05 02:00:00,12.26,26.85,6.82,56.3,15.84,675.28,8.38,0.601,9.54,High Stress
1540,2024-03-05 03:00:00,26.01,11.56,6.67,55.59,29.83,766.52,3.18,0.647,4.25,Healthy
1541,2024-03-05 04:00:00,33.36,15.26,5.77,42.47,19.67,866.21,4.8,0.512,5.67,High Stress
1542,2024-03-05 05:00:00,9.28,30.23,7.12,33.98,23.65,297.21,8.76,0.425,8.01,Healthy
1543,2024-03-05 06:00:00,27.69,13.67,7.67,68.41,23.7,848.06,0.72,0.236,6.06,Moderate Stress
1544,2024-03-05 07:00:00,15.26,18.57,7.57,94.3,26.73,585.02,8.91,0.758,9.94,Healthy
1545,2024-03-05 08:00:00,43.52,31.62,7.07,40.84,23.35,560.5,2.35,0.76,5.1,Healthy
1546,2024-03-05 09:00:00,24.34,13.87,5.69,33.03,17.68,539.12,6.85,0.703,7.43,Healthy
1547,2024-03-05 10:00:00,37.24,12.07,5.78,80.67,18.64,607.37,5.91,0.683,8.13,Moderate Stress
1548,2024-03-05 11:00:00,27.01,22.11,5.62,46.42,15.84,956.04,5.62,0.383,5.45,Healthy
1549,2024-03-05 12:00:00,6.74,17.56,6.14,83.93,26.76,638.56,8.62,0.217,8.71,Healthy
1550,2024-03-05 13:00:00,30.33,24.09,5.84,75.76,38.86,962.54,1.2,0.807,5.92,High Stress
1551,2024-03-05 14:00:00,43.06,30.1,6.15,91.47,17.89,344.23,3.6,0.568,4.7,High Stress
1552,2024-03-05 15:00:00,29.06,13.43,6.46,56.58,38.66,779.31,5.47,0.43,1.97,High Stress
1553,2024-03-05 16:00:00,37.77,24.52,7.86,73.03,33.33,849.79,8.15,0.276,4.54,Healthy
1554,2024-03-05 17:00:00,40.37,22.64,7.03,60.22,30.94,743.3,2.32,0.247,7.61,Healthy
1555,2024-03-05 18:00:00,14.12,13.6,7.59,70.99,31.13,685.54,8.07,0.462,9.29,Moderate Stress
1556,2024-03-05 19:00:00,13.48,25.6,7.28,59.22,35.67,651.85,4.12,0.804,3.27,Healthy
1557,2024-03-05 20:00:00,29.44,16.84,5.78,42.26,17.67,888.74,2.05,0.889,4.2,Healthy
1558,2024-03-05 21:00:00,21.44,22.2,7.34,63.01,27.62,857.32,7.64,0.873,2.39,Moderate Stress
1559,2024-03-05 22:00:00,38.59,12.06,6.19,64.36,32.43,297.83,1.09,0.89,7.22,Healthy
1560,2024-03-05 23:00:00,41.0,21.49,7.1,82.69,29.67,878.87,5.24,0.881,9.64,Moderate Stress
1561,2024-03-06 00:00:00,19.14,17.66,6.35,77.81,35.82,531.25,0.83,0.595,6.77,Moderate Stress
1562,2024-03-06 01:00:00,14.47,30.56,7.99,73.15,16.81,402.96,3.69,0.365,6.55,High Stress
1563,2024-03-06 02:00:00,36.22,11.42,6.16,37.37,32.27,895.81,6.09,0.799,5.98,Healthy
1564,2024-03-06 03:00:00,15.99,20.47,6.2,76.84,28.35,545.62,5.65,0.36,1.8,High Stress
1565,2024-03-06 04:00:00,37.9,21.46,7.83,62.52,24.48,846.69,4.17,0.4,7.57,Healthy
1566,2024-03-06 05:00:00,21.95,28.13,5.56,88.12,23.51,410.72,4.4,0.375,6.42,High Stress
1567,2024-03-06 06:00:00,31.7,24.36,7.24,89.79,30.52,203.14,2.42,0.586,6.95,Moderate Stress
1568,2024-03-06 07:00:00,8.82,26.68,7.31,33.59,37.27,596.37,4.67,0.441,9.09,Moderate Stress
1569,2024-03-06 08:00:00,29.95,29.43,7.59,83.34,27.4,280.18,9.54,0.316,8.06,Moderate Stress
1570,2024-03-06 09:00:00,23.07,31.56,7.94,32.45,35.62,803.5,8.53,0.54,8.03,Moderate Stress
1571,2024-03-06 10:00:00,28.46,17.85,7.94,53.87,25.05,420.86,1.62,0.855,9.34,Healthy
1572,2024-03-06 11:00:00,11.72,23.45,5.66,65.25,17.56,554.92,0.49,0.628,9.91,Healthy
1573,2024-03-06 12:00:00,34.47,31.0,7.55,39.63,16.54,269.63,9.35,0.859,6.23,High Stress
1574,2024-03-06 13:00:00,39.51,34.74,7.12,78.51,16.28,429.33,5.36,0.347,1.98,Healthy
1575,2024-03-06 14:00:00,13.67,32.24,7.12,30.54,24.5,825.19,5.47,0.325,5.13,Healthy
1576,2024-03-06 15:00:00,8.83,19.29,5.82,40.96,23.43,321.27,7.85,0.632,8.09,High Stress
1577,2024-03-06 16:00:00,5.95,14.88,7.13,67.75,32.95,717.73,3.28,0.547,1.25,Moderate Stress
1578,2024-03-06 17:00:00,30.68,22.23,7.96,76.44,33.57,933.94,4.92,0.695,1.51,High Stress
1579,2024-03-06 18:00:00,29.28,28.54,7.78,89.58,16.27,743.87,9.69,0.796,1.6,High Stress
1580,2024-03-06 19:00:00,26.87,22.31,6.6,75.86,20.53,848.82,6.79,0.763,7.58,Moderate Stress
1581,2024-03-06 20:00:00,14.28,22.08,5.6,73.67,21.86,287.18,1.71,0.907,5.51,High Stress
1582,2024-03-06 21:00:00,20.64,30.96,6.41,55.63,28.69,400.59,1.51,0.499,4.32,High Stress
1583,2024-03-06 22:00:00,28.78,19.04,7.57,30.08,18.61,915.63,2.2,0.355,1.95,High Stress
1584,2024-03-06 23:00:00,24.87,31.49,7.25,37.81,18.35,772.08,7.71,0.613,7.59,Healthy
1585,2024-03-07 00:00:00,44.51,20.17,6.65,64.75,38.59,711.64,3.09,0.283,3.89,Moderate Stress
1586,2024-03-07 01:00:00,10.46,18.21,5.64,73.88,35.11,731.01,0.41,0.417,3.39,Moderate Stress
1587,2024-03-07 02:00:00,32.81,21.35,6.57,57.13,19.52,531.36,9.45,0.356,6.87,High Stress
1588,2024-03-07 03:00:00,21.17,29.06,6.67,77.49,25.16,235.65,1.86,0.497,6.03,Healthy
1589,2024-03-07 04:00:00,22.13,13.15,7.82,63.92,23.89,827.55,0.29,0.283,4.26,Moderate Stress
1590,2024-03-07 05:00:00,33.7,14.91,7.1,34.82,34.78,742.97,2.52,0.224,6.77,Moderate Stress
1591,2024-03-07 06:00:00,32.7,33.79,6.28,42.48,27.76,578.24,2.5,0.693,3.44,High Stress
1592,2024-03-07 07:00:00,44.65,14.39,6.81,84.6,18.2,919.81,4.34,0.658,8.15,High Stress
1593,2024-03-07 08:00:00,10.14,24.19,5.67,77.12,33.47,468.93,9.22,0.731,3.06,High Stress
1594,2024-03-07 09:00:00,9.16,24.48,7.93,88.16,24.92,435.46,8.82,0.695,2.43,Moderate Stress
1595,2024-03-07 10:00:00,33.97,22.24,6.4,37.64,21.57,898.24,4.68,0.286,8.04,High Stress
1596,2024-03-07 11:00:00,28.14,26.12,6.69,94.36,24.39,837.59,4.23,0.418,7.37,High Stress
1597,2024-03-07 12:00:00,15.97,15.75,6.39,43.61,27.44,611.98,5.64,0.297,2.64,High Stress
1598,2024-03-07 13:00:00,8.18,23.82,7.21,30.77,23.58,304.59,2.59,0.832,2.05,Healthy
1599,2024-03-07 14:00:00,8.43,19.3,7.16,94.83,21.05,372.06,0.71,0.76,8.55,High Stress
1600,2024-03-07 15:00:00,40.77,26.54,7.29,48.27,24.96,724.98,9.4,0.351,7.99,Moderate Stress
1601,2024-03-07 16:00:00,12.67,13.53,6.17,73.42,15.48,508.03,2.03,0.456,3.95,High Stress
1602,2024-03-07 17:00:00,17.93,24.27,6.29,41.48,34.31,869.18,2.14,0.925,6.92,Moderate Stress
1603,2024-03-07 18:00:00,14.07,14.63,5.81,67.71,19.27,959.96,4.83,0.646,2.12,Healthy
1604,2024-03-07 19:00:00,19.2,16.97,7.14,88.76,16.1,844.51,5.02,0.801,5.56,Healthy
1605,2024-03-07 20:00:00,7.78,15.47,5.6,50.81,31.34,502.04,0.38,0.398,1.17,High Stress
1606,2024-03-07 21:00:00,25.76,14.57,6.99,73.57,34.35,830.95,1.65,0.358,4.52,Moderate Stress
1607,2024-03-07 22:00:00,7.7,30.64,7.67,42.21,35.35,481.15,3.91,0.788,1.67,High Stress
1608,2024-03-07 23:00:00,37.01,17.14,7.73,70.61,27.34,333.68,6.9,0.714,5.28,High Stress
1609,2024-03-08 00:00:00,14.35,33.18,6.62,51.87,20.13,226.71,2.44,0.711,4.8,Moderate Stress
1610,2024-03-08 01:00:00,26.6,34.25,6.65,43.73,33.43,508.57,4.35,0.614,5.0,Moderate Stress
1611,2024-03-08 02:00:00,40.2,24.28,5.69,50.36,32.49,922.85,5.66,0.623,1.41,Moderate Stress
1612,2024-03-08 03:00:00,31.04,13.58,7.18,41.62,21.16,391.19,8.91,0.752,4.25,Moderate Stress
1613,2024-03-08 04:00:00,26.32,19.36,7.55,88.62,37.59,365.21,3.4,0.403,7.81,Moderate Stress
1614,2024-03-08 05:00:00,17.97,29.94,6.11,55.82,17.61,975.86,1.51,0.465,4.32,Healthy
1615,2024-03-08 06:00:00,18.32,19.18,6.55,45.94,39.57,220.0,4.99,0.854,7.44,Healthy
1616,2024-03-08 07:00:00,31.78,12.18,7.6,59.15,36.51,828.63,7.52,0.432,4.33,Healthy
1617,2024-03-08 08:00:00,44.77,23.92,7.69,50.83,32.2,457.1,1.28,0.61,4.81,Moderate Stress
1618,2024-03-08 09:00:00,31.47,31.13,6.11,78.39,38.47,229.99,4.36,0.727,6.08,Moderate Stress
1619,2024-03-08 10:00:00,27.31,29.9,6.88,93.13,33.06,934.24,0.37,0.95,9.56,Moderate Stress
1620,2024-03-08 11:00:00,34.23,14.38,5.98,58.47,19.76,311.71,0.53,0.526,1.98,High Stress
1621,2024-03-08 12:00:00,23.61,26.82,5.75,85.97,26.05,641.42,4.93,0.521,1.3,Healthy
1622,2024-03-08 13:00:00,7.41,15.51,7.78,66.78,16.79,419.24,3.12,0.832,6.47,Healthy
1623,2024-03-08 14:00:00,27.49,15.46,7.55,40.22,24.74,252.15,8.48,0.804,9.54,High Stress
1624,2024-03-08 15:00:00,43.31,31.85,7.4,74.89,33.54,239.94,6.1,0.748,9.91,High Stress
1625,2024-03-08 16:00:00,12.01,16.24,5.62,63.37,24.66,292.45,4.65,0.547,5.36,Healthy
1626,2024-03-08 17:00:00,32.6,16.58,7.61,72.29,23.26,257.09,4.2,0.443,5.21,Moderate Stress
1627,2024-03-08 18:00:00,13.04,10.02,6.6,87.83,29.88,808.45,5.07,0.657,6.8,Healthy
1628,2024-03-08 19:00:00,26.43,31.77,6.36,58.63,36.81,588.45,0.6,0.857,6.0,Moderate Stress
1629,2024-03-08 20:00:00,8.87,29.81,6.87,88.58,16.19,474.31,8.95,0.863,6.71,Healthy
1630,2024-03-08 21:00:00,23.01,25.68,5.73,78.79,24.64,534.7,9.98,0.281,8.87,Healthy
1631,2024-03-08 22:00:00,35.25,28.76,7.39,61.76,18.96,943.16,1.98,0.521,7.72,High Stress
1632,2024-03-08 23:00:00,18.9,13.8,6.96,69.21,32.38,928.6,1.38,0.549,5.47,High Stress
1633,2024-03-09 00:00:00,31.6,21.46,5.97,51.16,17.64,772.54,1.61,0.933,5.16,Moderate Stress
1634,2024-03-09 01:00:00,36.82,18.78,5.97,93.93,31.62,907.75,6.68,0.708,6.76,Moderate Stress
1635,2024-03-09 02:00:00,42.09,12.34,5.96,73.38,22.15,455.72,6.68,0.505,5.1,Healthy
1636,2024-03-09 03:00:00,14.39,22.15,5.64,32.85,19.97,504.89,8.51,0.22,5.12,High Stress
1637,2024-03-09 04:00:00,20.97,33.02,6.97,51.23,38.41,690.97,7.57,0.624,1.15,Moderate Stress
1638,2024-03-09 05:00:00,11.1,11.0,7.6,70.52,15.46,698.9,4.61,0.272,2.57,Moderate Stress
1639,2024-03-09 06:00:00,44.7,17.29,5.54,33.66,25.94,585.36,6.21,0.826,5.4,Moderate Stress
1640,2024-03-09 07:00:00,42.08,15.19,5.62,31.55,15.54,520.53,6.95,0.764,8.4,Healthy
1641,2024-03-09 08:00:00,26.6,15.95,6.93,59.25,27.09,988.94,5.22,0.545,3.51,Moderate Stress
1642,2024-03-09 09:00:00,38.68,32.71,7.55,51.62,27.53,856.9,4.86,0.522,5.7,Moderate Stress
1643,2024-03-09 10:00:00,25.84,21.7,6.32,58.49,23.04,547.98,6.52,0.873,4.1,High Stress
1644,2024-03-09 11:00:00,29.94,21.66,6.37,47.08,18.3,781.83,5.66,0.416,1.94,High Stress
1645,2024-03-09 12:00:00,8.56,29.01,6.99,40.71,24.41,415.65,6.51,0.387,9.62,High Stress
1646,2024-03-09 13:00:00,35.21,13.86,6.19,74.79,31.81,280.14,6.21,0.904,8.69,Healthy
1647,2024-03-09 14:00:00,10.11,22.18,5.57,63.45,34.56,481.94,7.25,0.807,1.71,High Stress
1648,2024-03-09 15:00:00,38.04,20.75,7.34,43.01,28.27,522.38,6.5,0.815,7.48,High Stress
1649,2024-03-09 16:00:00,36.28,24.92,7.06,50.77,29.75,213.23,5.29,0.346,4.13,High Stress
1650,2024-03-09 17:00:00,33.35,34.99,6.95,68.47,20.02,851.83,6.88,0.307,9.95,High Stress
1651,2024-03-09 18:00:00,6.45,29.24,7.35,34.69,22.18,487.35,4.6,0.22,3.72,Moderate Stress
1652,2024-03-09 19:00:00,17.13,19.95,7.19,39.58,19.05,664.33,2.57,0.378,3.15,Healthy
1653,2024-03-09 20:00:00,15.52,30.69,6.01,34.76,21.23,259.17,0.21,0.781,6.11,Moderate Stress
1654,2024-03-09 21:00:00,19.41,14.27,6.38,82.8,20.62,340.0,5.69,0.38,8.52,Moderate Stress
1655,2024-03-09 22:00:00,8.51,10.76,5.82,78.91,27.99,911.75,5.99,0.747,2.73,Healthy
1656,2024-03-09 23:00:00,42.48,15.11,5.82,78.97,29.07,686.95,9.73,0.389,7.38,Moderate Stress
1657,2024-03-10 00:00:00,27.15,18.51,7.19,76.56,38.62,960.23,3.74,0.496,1.55,High Stress
1658,2024-03-10 01:00:00,17.22,22.76,7.65,73.51,19.89,999.0,4.06,0.937,9.27,Healthy
1659,2024-03-10 02:00:00,20.88,25.38,7.91,61.0,31.04,497.49,2.18,0.384,1.73,Moderate Stress
1660,2024-03-10 03:00:00,22.89,32.77,7.07,71.75,35.43,439.04,0.89,0.482,9.23,Moderate Stress
1661,2024-03-10 04:00:00,29.02,22.75,5.96,32.49,29.01,886.68,7.77,0.426,5.42,High Stress
1662,2024-03-10 05:00:00,25.63,22.53,5.76,70.4,21.38,998.89,2.65,0.282,5.03,Moderate Stress
1663,2024-03-10 06:00:00,41.78,11.26,7.53,80.56,21.56,703.71,6.17,0.567,9.76,Moderate Stress
1664,2024-03-10 07:00:00,24.88,10.87,6.95,62.52,15.98,836.11,6.94,0.484,9.91,Moderate Stress
1665,2024-03-10 08:00:00,44.69,23.78,7.05,53.24,22.64,825.4,4.82,0.721,6.85,Healthy
1666,2024-03-10 09:00:00,39.06,20.95,7.45,48.03,33.62,484.27,8.79,0.813,2.14,Healthy
1667,2024-03-10 10:00:00,13.34,30.98,7.26,71.78,16.19,659.42,4.55,0.608,5.56,Moderate Stress
1668,2024-03-10 11:00:00,42.22,14.02,7.59,75.03,20.48,866.45,2.99,0.224,5.76,Moderate Stress
1669,2024-03-10 12:00:00,9.65,10.62,5.64,86.61,32.66,750.49,8.98,0.664,5.63,High Stress
1670,2024-03-10 13:00:00,37.7,21.23,7.37,52.25,34.57,216.93,8.64,0.242,6.13,Healthy
1671,2024-03-10 14:00:00,20.22,15.94,7.63,80.04,26.38,469.36,1.81,0.662,1.17,Healthy
1672,2024-03-10 15:00:00,40.12,11.24,6.22,66.49,32.45,315.58,0.45,0.714,7.4,Healthy
1673,2024-03-10 16:00:00,39.72,28.11,7.1,87.38,24.7,386.38,1.08,0.348,7.41,Moderate Stress
1674,2024-03-10 17:00:00,37.24,12.79,6.29,64.31,19.0,924.39,3.01,0.815,2.04,High Stress
1675,2024-03-10 18:00:00,36.6,25.21,7.89,63.65,24.95,229.51,9.73,0.883,6.13,High Stress
1676,2024-03-10 19:00:00,17.19,17.03,5.58,67.56,29.5,375.84,5.67,0.81,6.12,Moderate Stress
1677,2024-03-10 20:00:00,8.24,14.34,6.95,78.71,38.7,447.66,3.86,0.429,7.14,Moderate Stress
1678,2024-03-10 21:00:00,21.12,19.49,5.92,92.7,16.72,693.51,8.91,0.64,1.77,High Stress
1679,2024-03-10 22:00:00,11.94,30.04,7.28,34.78,27.68,627.28,4.64,0.886,6.64,High Stress
1680,2024-03-10 23:00:00,32.8,19.8,5.94,33.47,23.22,374.62,3.29,0.44,3.53,Healthy
1681,2024-03-11 00:00:00,18.84,28.77,6.09,90.94,27.71,331.39,9.42,0.815,5.56,Moderate Stress
1682,2024-03-11 01:00:00,44.02,13.14,6.74,64.44,15.6,389.44,8.53,0.207,7.96,Healthy
1683,2024-03-11 02:00:00,30.64,29.32,7.79,69.97,22.83,602.02,8.47,0.203,7.35,High Stress
1684,2024-03-11 03:00:00,37.9,15.92,6.03,61.36,35.5,416.94,5.22,0.77,2.07,Healthy
1685,2024-03-11 04:00:00,10.3,26.93,5.86,36.09,28.85,958.08,7.94,0.771,6.32,High Stress
1686,2024-03-11 05:00:00,39.48,24.14,7.4,79.93,26.26,571.09,1.96,0.792,9.72,High Stress
1687,2024-03-11 06:00:00,41.91,33.23,6.75,78.57,22.14,247.04,5.82,0.898,2.41,Healthy
1688,2024-03-11 07:00:00,24.48,19.68,7.78,50.26,22.45,783.41,9.84,0.288,8.68,Moderate Stress
1689,2024-03-11 08:00:00,29.25,11.65,5.87,49.91,24.58,463.08,3.05,0.374,7.32,Healthy
1690,2024-03-11 09:00:00,35.59,10.48,7.11,84.46,35.89,722.79,7.98,0.878,7.97,Healthy
1691,2024-03-11 10:00:00,11.99,30.67,6.08,34.7,39.18,423.68,5.01,0.333,3.54,Moderate Stress
1692,2024-03-11 11:00:00,25.1,23.12,5.89,87.27,25.97,656.59,0.59,0.712,3.59,Moderate Stress
